RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE
53332051,20251119,M,60대,인천광역시,500이상700만원 미만,남는 시간을 보내기 위해,가족-지인 등과 시간을 보내기 위해
53332112,20251119,F,50대,경기도,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53332253,20251119,F,60대,경상남도,500이상700만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
53332403,20251119,M,50대,경상남도,700만원 이상,자기 계발을 위해,건강 관리를 위해
53332622,20251119,F,40대,경기도,300만원 미만,남는 시간을 보내기 위해,자기만족-즐거움을 위해
53332862,20251119,F,40대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53332943,20251119,F,50대,광주광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53333159,20251119,F,60대,충청남도,300이상500만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53333241,20251119,F,60대,경상남도,무응답,마음의 안정-휴식을 위해,건강 관리를 위해
53333389,20251119,F,60대,전라북도,300만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53333771,20251119,M,40대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53333832,20251119,M,40대,충청북도,300이상500만원 미만,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53333916,20251119,M,50대,경기도,무응답,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53334042,20251119,F,60대,경기도,무응답,건강 관리를 위해,남는 시간을 보내기 위해
53334093,20251119,M,40대,경기도,무응답,자기 계발을 위해,없음
53334437,20251119,F,60대,경기도,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53334614,20251119,F,40대,서울특별시,300이상500만원 미만,남는 시간을 보내기 위해,스트레스 해소를 위해
53334624,20251119,M,50대,대구광역시,300만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53335039,20251119,M,40대,부산광역시,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53335071,20251119,M,50대,전라북도,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53335072,20251119,M,40대,경기도,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해
53335190,20251119,F,40대,대구광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53335393,20251119,M,30대,대구광역시,무응답,자기 계발을 위해,스트레스 해소를 위해
53335506,20251119,M,40대,대구광역시,700만원 이상,대인 관계-교제를 위해,스트레스 해소를 위해
53335705,20251119,F,30대,전라남도,300만원 미만,스트레스 해소를 위해,건강 관리를 위해
53335869,20251119,M,60대,전라남도,300만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53335904,20251119,M,60대,인천광역시,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53336074,20251119,F,30대,경상남도,무응답,건강 관리를 위해,스트레스 해소를 위해
53336140,20251119,M,40대,제주특별자치도,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53336413,20251119,F,60대,경상북도,500이상700만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53336560,20251119,M,40대,충청북도,무응답,자기만족-즐거움을 위해,남는 시간을 보내기 위해
53336753,20251119,F,40대,울산광역시,500이상700만원 미만,자기 계발을 위해,스트레스 해소를 위해
53336809,20251119,F,50대,경기도,300이상500만원 미만,건강 관리를 위해,스트레스 해소를 위해
53336844,20251119,M,40대,경상남도,500이상700만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
53336889,20251119,M,50대,대구광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53336897,20251119,M,60대,전라남도,무응답,건강 관리를 위해,자기만족-즐거움을 위해
53337095,20251119,F,50대,광주광역시,700만원 이상,자기만족-즐거움을 위해,자기 계발을 위해
53337188,20251119,F,60대,대구광역시,500이상700만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53337219,20251119,M,30대,세종특별자치시,700만원 이상,스트레스 해소를 위해,자기 계발을 위해
53337326,20251119,M,60대,인천광역시,500이상700만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53337340,20251119,M,50대,세종특별자치시,700만원 이상,자기만족-즐거움을 위해,자기 계발을 위해
53337404,20251119,M,50대,전라남도,무응답,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53337505,20251119,M,50대,세종특별자치시,700만원 이상,건강 관리를 위해,스트레스 해소를 위해
53337529,20251119,M,40대,부산광역시,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해
53337889,20251119,F,60대,경상북도,무응답,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53338186,20251119,F,40대,광주광역시,무응답,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53338274,20251119,F,30대,충청남도,700만원 이상,스트레스 해소를 위해,마음의 안정-휴식을 위해
53338306,20251119,F,60대,경기도,무응답,건강 관리를 위해,마음의 안정-휴식을 위해
53338347,20251119,M,30대,대전광역시,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53338390,20251119,M,60대,서울특별시,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53338531,20251119,M,30대,경기도,무응답,건강 관리를 위해,자기 계발을 위해
53338641,20251119,M,60대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53338697,20251119,M,40대,경기도,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53338796,20251119,F,20대,서울특별시,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53338833,20251119,F,60대,서울특별시,300이상500만원 미만,건강 관리를 위해,없음
53339132,20251119,F,40대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53339173,20251119,M,30대,서울특별시,무응답,스트레스 해소를 위해,마음의 안정-휴식을 위해
53339236,20251119,F,30대,전라북도,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53339240,20251119,F,60대,경상남도,무응답,자기만족-즐거움을 위해,건강 관리를 위해
53339343,20251119,F,40대,부산광역시,300이상500만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53339481,20251119,M,50대,부산광역시,700만원 이상,자기 계발을 위해,건강 관리를 위해
53339516,20251119,M,60대,경상남도,300이상500만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53339534,20251119,M,30대,인천광역시,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53339615,20251119,M,50대,부산광역시,무응답,건강 관리를 위해,마음의 안정-휴식을 위해
53339687,20251119,F,40대,인천광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,없음
53340393,20251119,F,60대,전라남도,무응답,대인 관계-교제를 위해,건강 관리를 위해
53340410,20251119,F,30대,충청남도,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53340429,20251119,M,50대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53340530,20251119,M,50대,서울특별시,700만원 이상,스트레스 해소를 위해,자기만족-즐거움을 위해
53340964,20251119,F,50대,울산광역시,무응답,남는 시간을 보내기 위해,마음의 안정-휴식을 위해
53341099,20251119,F,50대,경상남도,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53341190,20251119,M,30대,경기도,700만원 이상,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53341235,20251119,M,40대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53341370,20251119,F,50대,서울특별시,700만원 이상,남는 시간을 보내기 위해,마음의 안정-휴식을 위해
53341562,20251119,F,50대,전라남도,무응답,대인 관계-교제를 위해,자기만족-즐거움을 위해
53341712,20251119,M,40대,부산광역시,무응답,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53341770,20251119,F,50대,경상남도,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53341783,20251119,F,60대,경상북도,300만원 미만,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53341992,20251119,F,30대,울산광역시,300이상500만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53342119,20251119,M,30대,부산광역시,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53342147,20251119,M,60대,대전광역시,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53342794,20251119,F,30대,충청북도,700만원 이상,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53342846,20251119,F,60대,충청북도,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53342896,20251119,F,50대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53343380,20251119,M,30대,서울특별시,무응답,남는 시간을 보내기 위해,가족-지인 등과 시간을 보내기 위해
53343399,20251119,F,50대,부산광역시,300이상500만원 미만,대인 관계-교제를 위해,마음의 안정-휴식을 위해
53343493,20251119,F,40대,인천광역시,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53343796,20251119,M,40대,경기도,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53343806,20251119,F,40대,서울특별시,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53344122,20251119,M,40대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,없음
53344289,20251119,F,30대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53344325,20251119,F,40대,경기도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53344333,20251119,F,20대,부산광역시,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해
53344662,20251119,F,50대,경기도,700만원 이상,스트레스 해소를 위해,건강 관리를 위해
53344668,20251119,F,30대,인천광역시,무응답,자기 계발을 위해,자기만족-즐거움을 위해
53344932,20251119,F,50대,충청북도,300만원 미만,기타,건강 관리를 위해
53344985,20251119,F,30대,경기도,500이상700만원 미만,자기 계발을 위해,가족-지인 등과 시간을 보내기 위해
53345321,20251119,M,60대,인천광역시,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53345616,20251119,M,60대,부산광역시,300이상500만원 미만,자기 계발을 위해,마음의 안정-휴식을 위해
53345640,20251119,F,50대,서울특별시,무응답,대인 관계-교제를 위해,마음의 안정-휴식을 위해
53345852,20251119,F,50대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53346063,20251119,F,60대,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기 계발을 위해
53346101,20251119,F,50대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53346168,20251119,F,40대,경기도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53346223,20251119,F,50대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,자기 계발을 위해
53346283,20251119,F,40대,충청북도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
